name,cases,year
ZAF,22000,2020
ZMB,6100,2020
ZWE,1800,2020
AND,0,2021
ARE,63,2021
AFG,12000,2021
ATG,1,2021
ALB,13,2021
ARM,33,2021
AGO,18000,2021
ARG,800,2021
AUT,41,2021
AUS,45,2021
AZE,890,2021
BIH,92,2021
BRB,2,2021
BGD,42000,2021
BEL,33,2021
BFA,1400,2021
BGR,96,2021
BHR,7,2021
BDI,2500,2021
BEN,1300,2021
BRN,23,2021
BOL,1800,2021
BRA,6000,2021
BHS,2,2021
BTN,200,2021
BWA,820,2021
BLR,370,2021
BLZ,10,2021
CAN,79,2021
COD,42000,2021
CAF,5300,2021
COG,3100,2021
CHE,17,2021
CIV,5900,2021
COK,1,2021
CHL,300,2021
CMR,8100,2021
CHN,30000,2021
COL,1700,2021
CRI,59,2021
CUB,55,2021
CPV,25,2021
CYP,5,2021
CZE,23,2021
DEU,270,2021
DJI,240,2021
DNK,10,2021
DMA,3,2021
DOM,280,2021
DZA,2700,2021
ECU,830,2021
EST,16,2021
EGY,470,2021
ERI,500,2021
ESP,230,2021
ETH,19000,2021
FIN,30,2021
FJI,41,2021
FSM,10,2021
FRA,440,2021
GAB,2200,2021
GBR,230,2021
GRD,4,2021
GEO,130,2021
GHA,12000,2021
GMB,690,2021
GIN,2100,2021
GNQ,700,2021
GRC,43,2021
GTM,570,2021
GNB,1600,2021
GUY,130,2021
HND,670,2021
HRV,36,2021
HTI,960,2021
HUN,62,2021
IDN,144000,2021
IRL,18,2021
ISR,21,2021
IND,494000,2021
IRQ,910,2021
IRN,880,2021
ISL,2,2021
ITA,300,2021
JAM,11,2021
JOR,10,2021
JPN,3200,2021
KEN,20000,2021
KGZ,550,2021
KHM,3400,2021
KIR,47,2021
COM,68,2021
KNA,1,2021
KOR,1900,2021
KWT,16,2021
KAZ,1100,2021
LAO,2000,2021
LBN,44,2021
LCA,2,2021
LKA,760,2021
LBR,3500,2021
LSO,1400,2021
LTU,120,2021
LUX,2,2021
LVA,63,2021
LBY,920,2021
MAR,3300,2021
MCO,0,2021
MDA,180,2021
MNE,2,2021
MDG,13000,2021
MHL,40,2021
MKD,9,2021
MLI,1600,2021
MMR,32000,2021
MNG,340,2021
