name,cases,year
PLW,0,2016
PAN,0,2016
QAT,0,2016
STP,0,2016
SGP,0,2016
SVN,0,2016
SYR,0,2016
TJK,0,2016
TON,0,2016
TUN,0,2016
TUV,0,2016
ARE,0,2016
UZB,0,2016
VUT,0,2016
FJI,1,2016
ITA,1,2016
JAM,1,2016
KOR,1,2016
SUR,1,2016
GBR,1,2016
AFG,2,2016
CRI,2,2016
ECU,2,2016
PRT,2,2016
WSM,2,2016
SLB,2,2016
URY,2,2016
BOL,3,2016
COG,3,2016
DOM,3,2016
IRN,3,2016
PER,3,2016
RWA,3,2016
SAU,3,2016
AUS,4,2016
TTO,4,2016
GAB,5,2016
GNB,5,2016
TGO,5,2016
MLI,6,2016
COM,7,2016
MYS,7,2016
TLS,7,2016
MEX,8,2016
KIR,10,2016
GUY,11,2016
CAF,13,2016
GHA,14,2016
CUB,15,2016
VEN,17,2016
LAO,18,2016
SLE,18,2016
YEM,23,2016
THA,24,2016
CMR,26,2016
SEN,28,2016
KHM,30,2016
VNM,33,2016
ARG,36,2016
PNG,37,2016
PRY,39,2016
MWI,42,2016
BDI,43,2016
BFA,44,2016
UGA,47,2016
EGY,51,2016
GIN,53,2016
COL,57,2016
PAK,61,2016
PHL,68,2016
TCD,71,2016
SOM,74,2016
SDN,82,2016
NER,83,2016
CIV,88,2016
NPL,109,2016
AGO,111,2016
LKA,138,2016
CHN,148,2016
TZA,267,2016
MOZ,276,2016
BGD,292,2016
MDG,337,2016
MMR,358,2016
NGA,377,2016
ETH,419,2016
COD,508,2016
IDN,1363,2016
BRA,1736,2016
IND,5245,2016
ALB,-1,2016
DZA,-1,2016
ATG,-1,2016
AZE,-1,2016
BRB,-1,2016
BEL,-1,2016
BEN,-1,2016
BIH,-1,2016
BWA,-1,2016
BGR,-1,2016
CAN,-1,2016
CPV,-1,2016
CZE,-1,2016
PRK,-1,2016
DNK,-1,2016
DJI,-1,2016
DMA,-1,2016
ERI,-1,2016
FRA,-1,2016
GMB,-1,2016
DEU,-1,2016
GRC,-1,2016
GRD,-1,2016
HTI,-1,2016
IRQ,-1,2016
IRL,-1,2016
ISR,-1,2016
KEN,-1,2016
KGZ,-1,2016
LBR,-1,2016
LTU,-1,2016
MRT,-1,2016
MUS,-1,2016
MNE,-1,2016
NAM,-1,2016
NRU,-1,2016
NZL,-1,2016
NOR,-1,2016
POL,-1,2016
MDA,-1,2016
ROU,-1,2016
RUS,-1,2016
KNA,-1,2016
LCA,-1,2016
VCT,-1,2016
SMR,-1,2016
SRB,-1,2016
SYC,-1,2016
SVK,-1,2016
ZAF,-1,2016
ESP,-1,2016
SWZ,-1,2016
SWE,-1,2016
CHE,-1,2016
MKD,-1,2016
TUR,-1,2016
TKM,-1,2016
UKR,-1,2016
USA,-1,2016
ZMB,-1,2016
ZWE,-1,2016
SDS,-1,2016
AND,0,2017
ATG,0,2017
ARM,0,2017
AUT,0,2017
BLR,0,2017
BLZ,0,2017
BIH,0,2017
BRN,0,2017
CPV,0,2017
CAF,0,2017
CHL,0,2017
COG,0,2017
CRI,0,2017
CYP,0,2017
CZE,0,2017
ECU,0,2017
EST,0,2017
GMB,0,2017
GEO,0,2017
GRC,0,2017
GTM,0,2017
HND,0,2017
JPN,0,2017
JOR,0,2017
KWT,0,2017
LVA,0,2017
LBN,0,2017
LBY,0,2017
MDV,0,2017
MLT,0,2017
MUS,0,2017
MCO,0,2017
MNG,0,2017
MAR,0,2017
NLD,0,2017
NIC,0,2017
NIU,0,2017
NOR,0,2017
OMN,0,2017
PAN,0,2017
QAT,0,2017
KOR,0,2017
ROU,0,2017
LCA,0,2017
SAU,0,2017
SYC,0,2017
SGP,0,2017
SVN,0,2017
SWZ,0,2017
SWE,0,2017
CHE,0,2017
SYR,0,2017
TJK,0,2017
TUN,0,2017
TUV,0,2017
GBR,0,2017
USA,0,2017
VUT,0,2017
BWA,1,2017
ERI,1,2017
KAZ,1,2017
MRT,1,2017
PER,1,2017
VCT,1,2017
AFG,2,2017
AUS,2,2017
BTN,2,2017
BOL,2,2017
SLV,2,2017
GNQ,2,2017
MLI,2,2017
URY,2,2017
FJI,3,2017
GNB,3,2017
HTI,3,2017
FSM,3,2017
SUR,3,2017
GAB,4,2017
NAM,4,2017
TTO,4,2017
SLB,5,2017
DOM,7,2017
MYS,7,2017
RWA,7,2017
COM,8,2017
KIR,8,2017
IRN,9,2017
CUB,10,2017
MEX,10,2017
LBR,11,2017
GUY,13,2017
VEN,13,2017
TLS,14,2017
SLE,15,2017
YEM,16,2017
KHM,18,2017
LAO,18,2017
ZWE,18,2017
TGO,24,2017
SEN,25,2017
CMR,26,2017
GHA,26,2017
THA,26,2017
VNM,26,2017
BDI,33,2017
MWI,35,2017
ARG,36,2017
PHL,36,2017
PRY,38,2017
BEN,40,2017
GIN,40,2017
EGY,45,2017
PNG,45,2017
UGA,46,2017
BFA,49,2017
COL,56,2017
NER,66,2017
PAK,72,2017
SDN,79,2017
NPL,87,2017
TCD,88,2017
SOM,93,2017
AGO,98,2017
CHN,127,2017
LKA,137,2017
CIV,142,2017
TZA,254,2017
MMR,283,2017
MOZ,293,2017
BGD,296,2017
MDG,346,2017
NGA,361,2017
ETH,402,2017
COD,519,2017
IDN,1116,2017
BRA,1949,2017
IND,4552,2017
ALB,-1,2017
DZA,-1,2017
AZE,-1,2017
BHS,-1,2017
BHR,-1,2017
BRB,-1,2017
BEL,-1,2017
BGR,-1,2017
CAN,-1,2017
COK,-1,2017
HRV,-1,2017
PRK,-1,2017
DNK,-1,2017
DJI,-1,2017
DMA,-1,2017
FIN,-1,2017
FRA,-1,2017
DEU,-1,2017
GRD,-1,2017
HUN,-1,2017
ISL,-1,2017
IRQ,-1,2017
IRL,-1,2017
ISR,-1,2017
ITA,-1,2017
JAM,-1,2017
KEN,-1,2017
KGZ,-1,2017
LSO,-1,2017
LTU,-1,2017
LUX,-1,2017
MHL,-1,2017
MNE,-1,2017
NRU,-1,2017
NZL,-1,2017
PLW,-1,2017
POL,-1,2017
PRT,-1,2017
MDA,-1,2017
RUS,-1,2017
KNA,-1,2017
WSM,-1,2017
SMR,-1,2017
STP,-1,2017
SRB,-1,2017
SVK,-1,2017
ZAF,-1,2017
ESP,-1,2017
MKD,-1,2017
TON,-1,2017
TUR,-1,2017
TKM,-1,2017
UKR,-1,2017
ARE,-1,2017
UZB,-1,2017
ZMB,-1,2017
SDS,-1,2017
DZA,0,2018
ARM,0,2018
AUS,0,2018
BHS,0,2018
BHR,0,2018
BLR,0,2018
BLZ,0,2018
BIH,0,2018
BRN,0,2018
CHL,0,2018
COM,0,2018
COK,0,2018
CRI,0,2018
CZE,0,2018
PRK,0,2018
DMA,0,2018
SLV,0,2018
EST,0,2018
FIN,0,2018
GEO,0,2018
DEU,0,2018
GRD,0,2018
GTM,0,2018
ISL,0,2018
ITA,0,2018
JPN,0,2018
JOR,0,2018
KWT,0,2018
LBN,0,2018
LTU,0,2018
MDV,0,2018
MHL,0,2018
MUS,0,2018
MNG,0,2018
NAM,0,2018
NRU,0,2018
NLD,0,2018
PLW,0,2018
PAN,0,2018
RUS,0,2018
VCT,0,2018
WSM,0,2018
SYC,0,2018
SGP,0,2018
ESP,0,2018
SYR,0,2018
TON,0,2018
TUV,0,2018
UKR,0,2018
ARE,0,2018
VUT,0,2018
AFG,1,2018
LSO,1,2018
NIC,1,2018
KOR,1,2018
LCA,1,2018
URY,1,2018
BTN,2,2018
ECU,2,2018
GNQ,2,2018
ERI,2,2018
FJI,2,2018
GMB,2,2018
RWA,2,2018
SUR,2,2018
GBR,2,2018
HTI,3,2018
MLI,3,2018
FSM,3,2018
SLB,3,2018
ZMB,3,2018
MAR,4,2018
IRN,5,2018
KIR,5,2018
TTO,5,2018
GAB,6,2018
MRT,7,2018
PER,8,2018
ZWE,9,2018
BOL,10,2018
DOM,10,2018
MYS,10,2018
SEN,11,2018
COG,12,2018
MEX,12,2018
TLS,12,2018
CMR,13,2018
CUB,13,2018
GUY,13,2018
VEN,14,2018
LAO,18,2018
VNM,18,2018
YEM,21,2018
KHM,22,2018
THA,25,2018
LBR,26,2018
PNG,26,2018
UGA,27,2018
TGO,29,2018
GHA,35,2018
ARG,38,2018
COL,39,2018
EGY,40,2018
PRY,43,2018
SLE,44,2018
MWI,47,2018
BEN,49,2018
PAK,50,2018
PHL,51,2018
NER,58,2018
GIN,61,2018
BFA,62,2018
TCD,64,2018
SDN,66,2018
CHN,99,2018
LKA,110,2018
CIV,126,2018
SOM,129,2018
NPL,133,2018
AGO,145,2018
SDS,174,2018
TZA,175,2018
ETH,256,2018
MMR,263,2018
MDG,274,2018
BGD,297,2018
NGA,306,2018
COD,334,2018
MOZ,432,2018
IDN,1118,2018
BRA,2109,2018
IND,3666,2018
ALB,-1,2018
AND,-1,2018
ATG,-1,2018
AUT,-1,2018
AZE,-1,2018
BRB,-1,2018
BEL,-1,2018
BWA,0,2018
BGR,-1,2018
BDI,-1,2018
CAN,-1,2018
CPV,-1,2018
CAF,-1,2018
HRV,-1,2018
CYP,-1,2018
DNK,-1,2018
DJI,-1,2018
FRA,-1,2018
GRC,-1,2018
GNB,-1,2018
HND,-1,2018
HUN,-1,2018
IRQ,-1,2018
IRL,-1,2018
ISR,-1,2018
JAM,-1,2018
KAZ,-1,2018
KEN,-1,2018
KGZ,-1,2018
LVA,-1,2018
LBY,-1,2018
LUX,-1,2018
MLT,-1,2018
MCO,-1,2018
MNE,-1,2018
NZL,-1,2018
NIU,-1,2018
NOR,-1,2018
OMN,-1,2018
POL,-1,2018
PRT,-1,2018
QAT,-1,2018
MDA,-1,2018
ROU,-1,2018
KNA,-1,2018
SMR,-1,2018
STP,-1,2018
SAU,-1,2018
SRB,-1,2018
SVK,-1,2018
SVN,-1,2018
ZAF,-1,2018
SWZ,-1,2018
SWE,-1,2018
CHE,-1,2018
TJK,-1,2018
MKD,-1,2018
TUN,-1,2018
TUR,-1,2018
TKM,-1,2018
USA,-1,2018
UZB,-1,2018
ALB,0,2019
DZA,0,2019
AND,0,2019
ATG,0,2019
BHS,0,2019
BHR,0,2019
BRB,0,2019
BLR,0,2019
BRN,0,2019
BGR,0,2019
CHL,0,2019
HRV,0,2019
CYP,0,2019
PRK,0,2019
DNK,0,2019
DMA,0,2019
SLV,0,2019
EST,0,2019
FIN,0,2019
GMB,0,2019
GRD,0,2019
GTM,0,2019
HND,0,2019
HUN,0,2019
JOR,0,2019
KAZ,0,2019
LVA,0,2019
LBN,0,2019
LBY,0,2019
LTU,0,2019
LUX,0,2019
MDV,0,2019
MLT,0,2019
MHL,0,2019
MRT,0,2019
MCO,0,2019
MNG,0,2019
NAM,0,2019
NRU,0,2019
NOR,0,2019
OMN,0,2019
PLW,0,2019
PAN,0,2019
POL,0,2019
PRT,0,2019
QAT,0,2019
KOR,0,2019
KNA,0,2019
WSM,0,2019
SMR,0,2019
SVK,0,2019
SVN,0,2019
SLB,0,2019
SWE,0,2019
CHE,0,2019
TJK,0,2019
TUN,0,2019
TKM,0,2019
TUV,0,2019
UZB,0,2019
VUT,0,2019
AFG,1,2019
AUS,1,2019
BTN,1,2019
ERI,1,2019
FRA,1,2019
JAM,1,2019
JPN,1,2019
FSM,1,2019
MAR,1,2019
SYR,1,2019
GBR,1,2019
BEL,2,2019
SUR,2,2019
KIR,3,2019
